SIND. TRAB. MOVIMENTACAO MERC. UDIA     ;20734638000163;;RUA DO MILHO, 1001                      ;                    ;MG;UBERLANDIA     ;38402084;034;32139220                                          ;                                                  
VIPEX TRANSPORTES LTDA                  ;04188086000189;0621323380000     ;RUA DR.ALVARO DE CAMARGO, 951 G3        ;                    ;MG;BELO HORIZONTE ;31525050;031;34952999                                          ;                                                  
WINTRONIC COMERCIO E  REPRESENTACOES LTD;01095742000100;114643780118      ;RUA DR.FRA                              ;                    ;SP;SAO PAULO      ;05015040;11 ;38733530                                          ;                                                  
SEMINARIOS ADUANEIRAS LTDA              ;51978633000100;;RUA DR.MIGUEL COUTO, 35                 ;                    ;SP;POA            ;08562040;   ;                                                  ;                                                  
BELQUIMICA COM.DE MATER.P/MOVEIS LTDA   ;76811835000193;6280329809        ;RUA DRONGO, 56                          ;                    ;PR;ARAPONGAS      ;86701220;43 ;32763635                                          ;                                                  
PERFICAMP LTDA                          ;03827310000172;244852306117      ;RUA ELDORADO 770                        ;                    ;SP;CAMPINAS       ;13052450;   ;                                                  ;                                                  
DIFER DIAMANTES INDL. LTDA              ;60809696000123;110388777119      ;RUA EUCLIDES PACHECO, N° 1836           ;                    ;SP;SAO PAULO      ;2965888 ;11 ;2969600                                           ;                                                  
NURION IND. E COM. DE CORREIAS LTDA     ;46026597000144;379027854118      ;RUA EXISTENTE, 79                       ;                    ;SP;ITAQUAQUECETUBA;08595000;011;46468800                                          ;nurion@nurion.com.br                              
TIM CELULAR S/A                         ;04206050004410;77.238.182        ;RUA FONSECA TELES, 18A30                ;                    ;RJ;RIO DE JANEIRO ;        ;   ;                                                  ;                                                  
EUROFER IND.COM. F.A.M. LTDA            ;72452808000110;9012929223        ;RUA FREI GASPAR MADRE DE DEUS, N° 830   ;                    ;PR;CURITIBA       ;30221171;41 ;30213404                                          ;                                                  
EUROLAMINATI IND. COM. IMP. LAMINADOS LT;72564511000228;9013076011        ;RUA FREI GASPAR MADRE DE DEUS, N° 830   ;                    ;PR;CURITIBA       ;3478912 ;41 ;3461171                                           ;                                                  
CERMAG COML. IMP. EXP. LTDA             ;55893069000183;111518113119      ;RUA FRIEDRICH VON VOITH, 834            ;                    ;SP;SAO PAULO      ;02995000;011;39418133                                          ;vendas@facciorepresenta.com.br                    
RODONAVES TRANSPORTES E ENCOMENDAS LTDA ;44914992000138;582249216111      ;RUA GAL. AUGUSTO S. DOS SANTOS, 550     ;                    ;SP;RIBEIRAO PRETO ;        ;16 ;39959900                                          ;                                                  
PLASTIBENTO ACESSORIOS PLASTICOS LTDA   ;89340921000107;0100017444        ;RUA GIACOMO BACCIN, N° 800              ;                    ;RS;BENTO GONCALVES;95700000;54 ;4525100                                           ;plasti@plastibento.com.br                         
PHOENIX CONTACT IND. E COM LTDA         ;68404912000162;113659559112      ;RUA GINO CESARO, 169                    ;                    ;SP;SAO PAULO      ;05038140;011;38716400                                          ;                                                  
GALVANOPLASTIA UBAENSE LTDA             ;01698853000101;6990212510000     ;RUA GIOVANI BISCOTTO, N° 187            ;                    ;MG;UBA            ;35314728;   ;                                                  ;                                                  
AMERISUL TRANSP. RODOV. DE CARGAS LTDA  ;00122926000664;9023515587        ;RUA GRACIANO BENINI, 182                ;                    ;PR;LONDRINA       ;86063220;43 ;33286500                                          ;                                                  
RAPIDO RODOSINO TRANSP. DE CARGAS LTDA  ;91685024000268;0860158845        ;RUA GUIA LOPES, 4200                    ;                    ;RS;NOVO HAMBURGO  ;        ;54 ;2611583                                           ;
TRANSPORTES ETO LTDA                    ;03271352000170;0100107893        ;RUA HERNI HUGO DREHER, 309              ;                    ;RS;BENTO GONCALVES;95700000;54 ;455 3500                                          ;                                                  
OMEGA INDUSTRIAL E COMERCIAL LTDA       ;03503101000173;7020532580010     ;RUA HORTENCIO MORAIS, N° 1642           ;                    ;MG;UBERLANDIA     ;32310261;34 ;                                                  ;                                                  
LAMBRINNOR IND COM MADEIRAS LTDA        ;81201907000110;1050462192        ;RUA JARDIM ALEGRE, N° 87               ;                    ;PR;SAO JOSE DOS PI;2832901 ;41 ;30352229                                          ;                                                  
EXPRESSO MERCURIO SA                    ;95591723001271;0290179548        ;RUA JCOB LUCHESI, N° 2575               ;                    ;RS;CAXIAS DO SUL  ;        ;54 ;218 5000                                          ;                                                  
POMPEO MADEIRA STANDS PROMOCIONAIS LTDA ;87791729000101;;RUA JERUSALEM, 615                      ;                    ;RS;PORTO ALEGRE   ;        ;051;33389113                                          ;                                                  
OBISPA METALURGICA LTDA                 ;91068825000101;0100034675        ;RUA JOANA G. TONELLO,2021               ;                    ;RS;BENTO GONCALVES;95700000;054;34549066                                          ;obispadesign@obispa.com.br                        
MORAI REPRESENTACOES E ENGENHARIA       ;42816926000108;;RUA JOAO DE BARRO  76                   ;                    ;MG;UBERLANDIA     ;        ;   ;                                                  ;                                                  
PLANALTO TRANSPORTES LTDA               ;95592077001429;647304571115      ;RUA JOAO DIAS DA SILVA, 201 SALA 01     ;                    ;SP;SAO JOSE DO RIO;15061450;017;2252888                                           ;                                                  
TRANSMAGNA TRANSPORTES LTDA             ;79942140000481;;RUA JOAQUIM FCO. CASTELAR, 611          ;                    ;SP;CAMPINAS       ;13083550;   ;                                                  ;                                                  
